,listing_id,date,available,price
2147309,12948076,2018-12-23,t,$74.00
1854565,16078788,2019-03-01,f,
17028286,508828,2018-05-05,f,
6936669,19372048,2019-01-22,f,
3841614,6937517,2018-03-18,f,
9137436,17686830,2019-02-09,f,
16071288,13718763,2018-04-03,f,
5430353,22169942,2018-06-16,t,$85.00
15160322,20052433,2019-01-20,f,
4772095,19817911,2018-11-13,f,
12122641,16554374,2018-06-07,f,
932902,7978462,2018-04-13,t,$240.00
2722346,21279570,2018-07-15,f,
21278065,10076940,2019-02-10,f,
10936402,1302170,2018-11-13,f,
20388831,9440094,2018-11-28,f,
14056894,21822434,2018-11-16,t,$160.00
3488007,16471362,2018-08-28,f,
20907149,19357880,2018-04-27,f,
8700912,18850864,2019-01-24,f,
9966079,4089692,2018-10-27,f,
4656622,9599397,2018-04-23,f,
7893605,12722233,2018-09-15,t,$60.00
3907787,2704800,2018-11-17,f,
21804768,17932931,2019-02-02,f,
5415015,13777495,2018-06-20,f,
966694,22371150,2018-07-24,f,
13839692,17936501,2018-03-19,f,
17603312,7225844,2018-10-09,f,
311201,7069289,2018-07-13,t,$60.00
21552997,6619355,2018-11-13,f,
20852462,19462834,2019-02-23,f,
12513460,1558475,2018-09-13,t,$50.00
19981375,10483672,2018-09-05,f,
5897733,6971099,2019-01-02,f,
15351016,5404898,2018-08-07,t,$58.00
12442005,6553300,2019-01-31,f,
6106832,8821319,2019-02-18,f,
4137285,19779313,2019-02-24,f,
17537218,18523665,2018-10-05,t,$35.00
11819143,18503288,2018-07-13,f,
15510984,21366304,2018-05-01,f,
1389476,18698780,2019-01-08,f,
18041368,18984479,2018-08-14,f,
6030779,6533026,2019-01-09,t,$90.00
8193114,5727431,2018-12-23,f,
4758101,7291075,2018-04-15,f,
16567931,8695215,2018-07-31,f,
1842587,12994083,2018-11-09,f,
7302989,20379381,2018-11-24,f,
5035801,7465670,2018-06-14,f,
2737566,19963882,2018-12-10,f,
21267860,13744707,2019-01-26,f,
9886072,20711859,2019-01-17,t,$130.00
3433250,18211104,2018-11-15,f,
9483587,1142640,2018-08-07,t,$148.00
5747257,7046879,2018-04-09,f,
10761065,20185965,2018-07-25,t,$550.00
6593408,19609357,2018-12-27,t,$155.00
14693130,3982131,2019-01-10,t,$48.00
5602045,6343731,2019-02-10,f,
17152414,3472046,2018-04-08,f,
19972596,21820874,2018-09-28,f,
634384,19321707,2019-02-21,t,$612.00
396412,18320785,2019-02-13,f,
21043003,5084942,2018-11-27,f,
4100176,22323157,2018-09-04,f,
9221335,343862,2018-04-01,f,
6065146,7106908,2019-01-24,t,$65.00
12372477,6330278,2018-12-02,f,
17971550,6632072,2018-10-27,f,
2544516,3444834,2018-10-04,f,
9939057,6557372,2018-11-05,f,
15745255,18271394,2018-05-01,f,
19151843,13557584,2018-05-18,f,
1703801,1504780,2018-03-26,f,
3716833,16394306,2018-12-02,f,
10310988,14066049,2018-10-08,f,
2427799,18866081,2018-06-28,f,
6046149,18833389,2019-01-05,f,
17348675,1380625,2018-05-30,f,
10132680,23060463,2018-06-02,t,$80.00
9664985,9221996,2018-09-20,f,
18467173,15563021,2018-03-08,f,
16624174,22431146,2019-02-16,f,
10392015,11385622,2018-11-27,f,
8654473,20249923,2018-04-19,f,
21149401,11795751,2018-06-21,f,
17937857,18500650,2018-05-16,f,
11006310,17843918,2018-10-22,f,
15996707,7542501,2018-08-02,f,
6697786,20647261,2018-12-04,f,
11033781,4470737,2018-06-08,t,$72.00
21209799,9592042,2019-02-21,t,$250.00
19979624,778252,2018-05-15,f,
13219004,566524,2018-06-10,f,
6341868,5453907,2018-03-14,f,
2146803,4716454,2018-07-12,f,
7740199,16388711,2018-10-29,f,
8622998,19910141,2019-02-04,f,
2231867,21931905,2018-06-22,f,
5006911,5973970,2018-07-25,f,
12919831,9399399,2018-05-20,f,
1236807,13903092,2018-09-01,f,
15370409,8900023,2019-01-10,f,
9251833,14327255,2018-08-24,t,$180.00
3210713,11610,2018-08-10,t,$75.00
1482921,2716298,2018-05-21,t,$80.00
14778040,18944433,2018-05-26,t,$216.00
3593047,13844098,2018-03-21,f,
20996808,5986982,2018-05-25,t,$870.00
5615172,7525950,2019-02-23,t,$80.00
12882089,19339728,2018-07-28,t,$87.00
3983701,19058984,2018-12-05,f,
16808608,2729586,2018-03-14,f,
20191068,18216319,2018-03-10,f,
21873572,23531682,2018-05-30,t,$43.00
1224574,8696141,2018-03-07,f,
21165131,3430957,2018-05-17,f,
6285581,16332282,2018-05-29,f,
12706661,553823,2018-05-29,f,
9395983,15785773,2018-10-04,f,
5344189,6111714,2019-01-16,f,
19987998,23460351,2018-07-18,f,
2212108,7930004,2018-06-05,f,
19964321,9821251,2018-04-24,f,
2916843,3119105,2018-10-30,t,$65.00
8484810,19401775,2019-02-14,f,
3507468,22905120,2018-08-09,f,
11179610,13074083,2019-02-10,t,$125.00
9782025,6071687,2018-12-14,f,
1378717,19097678,2018-10-15,f,
6980535,22855591,2019-03-03,f,
17736441,1695997,2018-03-11,f,
14827269,5193949,2018-06-20,f,
6627363,17672310,2018-10-26,f,
2666103,19596367,2018-08-25,f,
19623271,21292702,2018-06-15,f,
7166086,3817215,2019-01-24,t,$79.00
1379099,21063775,2018-07-25,t,$90.00
12040852,14018924,2018-07-18,f,
11239087,901090,2019-02-28,t,$49.00
11717026,6458692,2019-02-28,f,
2737411,9473964,2018-12-12,f,
14933143,9860005,2018-06-18,f,
5562603,21038803,2019-03-03,f,
19397693,42757,2018-10-24,t,$90.00
19198309,3360972,2019-01-28,f,
16139411,19689767,2018-08-01,f,
14576861,6953392,2018-06-28,f,
461771,18461526,2019-01-20,f,
66902,948256,2018-09-25,f,
10087911,21733367,2019-01-25,f,
12824602,1635443,2018-04-14,f,
19763606,3245919,2018-04-25,f,
14301896,15701170,2018-09-08,f,
21127931,11172326,2018-06-10,f,
264879,17604084,2018-06-25,f,
10635944,4947623,2018-08-10,f,
19189308,18018112,2018-09-23,f,
19884220,22316586,2018-10-01,f,
13644482,19226785,2018-09-02,t,$95.00
18065776,1253741,2018-11-26,f,
2028924,20939985,2018-05-10,f,
9319262,21524065,2018-11-15,f,
18194283,17896042,2018-07-23,f,
3834227,5361496,2018-05-16,f,
14885675,6139413,2018-04-26,f,
3005869,7085085,2018-09-20,f,
18928469,10854734,2018-05-12,f,
16205830,770047,2018-08-24,t,$105.00
16924368,719244,2019-01-18,f,
20075161,7344190,2018-09-13,f,
553669,3046303,2018-04-11,f,
14882533,21360935,2019-02-12,t,$103.00
641188,16197704,2018-07-02,f,
16284843,4568954,2019-03-04,f,
568455,19436091,2018-08-13,f,
17795009,3499823,2018-07-15,f,
21602417,5600477,2018-12-12,t,$90.00
11775904,20955528,2018-06-07,f,
8184252,2691018,2018-07-02,t,$180.00
19177192,7669684,2018-10-31,f,
15636792,1713378,2018-07-28,t,$99.00
6753417,102527,2018-09-01,f,
17625490,12940899,2019-03-01,f,
12143053,7220110,2018-06-06,f,
5888121,13510962,2018-05-05,f,
18612521,19580749,2018-10-01,f,
21268010,13744707,2018-08-04,f,
21647944,7885876,2018-09-01,f,
4851404,4068088,2018-07-09,t,$60.00
20537689,12483521,2018-05-16,f,
6472838,13811484,2018-05-17,f,
9729510,7014281,2018-08-28,f,
6337007,13571962,2019-01-02,f,
9828746,19708670,2019-02-08,f,
2612321,2285851,2019-02-19,t,$220.00
906620,19582924,2019-01-02,f,
21230057,4445341,2019-01-26,f,
15309749,7671356,2018-08-04,f,
11777044,18336271,2018-04-23,f,
17547247,6719493,2018-12-31,f,
18796800,15576946,2018-12-17,t,$79.00
12203390,15603494,2018-03-27,f,
5625381,6610841,2018-10-25,f,
2581688,1625505,2018-12-26,f,
17409808,11287142,2019-01-14,f,
3634975,4248981,2018-11-16,f,
20166402,17674779,2018-07-01,f,
11695912,18193022,2018-08-03,f,
14256424,18515491,2018-06-26,f,
15575421,13146604,2018-09-21,f,
17843357,8871329,2018-03-28,f,
5742475,21593689,2018-05-16,f,
18524784,876308,2018-05-07,t,$127.00
13738250,4686239,2019-02-21,t,$125.00
20991031,1787426,2018-06-21,t,$65.00
1876867,9030549,2019-01-28,f,
14038332,7128012,2018-10-25,f,
9843394,2633655,2018-11-15,f,
4468396,16296721,2018-09-13,f,
2863539,16801527,2018-10-25,f,
16995749,6945740,2018-12-03,f,
2898336,17217301,2018-06-27,f,
20028971,16379773,2018-04-16,f,
9566797,14167951,2018-09-14,f,
3403613,21320880,2018-03-19,f,
15585433,23184112,2018-05-12,f,
6893437,4536941,2019-01-19,t,$59.00
14194425,15389625,2018-05-05,t,$90.00
10259496,19590330,2018-10-25,f,
15858129,6931058,2018-04-04,f,
15271549,15395927,2018-04-27,t,$25.00
4653466,17952642,2018-12-16,f,
19561389,13912187,2019-02-12,f,
19207923,3298195,2018-09-25,f,
15233455,562643,2018-06-16,f,
18166700,1366681,2018-05-26,f,
6339826,21962858,2018-09-20,f,
10874139,9644298,2019-01-07,t,$140.00
21030867,20529827,2019-01-23,f,
14865012,18321415,2019-02-13,f,
20190443,15784626,2018-07-30,f,
5674844,467630,2018-07-04,f,
19542140,557913,2019-01-25,f,
19697363,21571800,2018-07-01,t,$107.00
4919508,23253637,2019-01-28,f,
10542133,20866680,2018-08-02,t,$85.00
1174178,10257814,2018-04-02,t,$225.00
16432740,14244482,2018-09-23,f,
14452194,11543496,2019-02-16,f,
8805959,18093409,2019-01-01,f,
16193630,12614760,2019-01-25,f,
15768418,5603915,2018-11-18,t,$199.00
5301518,17828369,2019-02-01,t,$100.00
1892963,7336522,2018-09-13,t,$41.00
7889512,7373998,2018-11-14,f,
3405375,19031546,2018-12-03,f,
7727207,19997937,2018-10-02,f,
4768132,2092973,2018-09-22,t,$125.00
8047260,17379442,2018-09-15,f,
10948069,684689,2018-06-20,f,
5887184,5597613,2018-11-27,t,$48.00
9631846,19152483,2018-07-24,t,$190.00
13305384,13183604,2018-11-05,f,
5570215,5124163,2018-04-26,f,
19055308,12970781,2018-11-10,f,
6860481,3811734,2018-05-06,f,
2071063,2857181,2018-12-01,t,$157.00
4702065,3745681,2018-10-01,f,
21790004,20007085,2018-07-06,f,
18034828,22564007,2018-05-15,f,
20122407,22159557,2018-12-12,t,$176.00
7856898,2929477,2018-06-06,f,
6182010,19849923,2019-03-01,f,
1070886,17043367,2018-03-30,f,
12288680,1250251,2018-05-16,f,
5179491,2348254,2018-09-02,t,$169.00
16852808,13654328,2018-12-30,f,
10392651,3517533,2019-03-01,t,$465.00
1298798,17595862,2018-10-30,f,
7432411,2537763,2018-05-29,f,
1667910,7428883,2018-07-08,f,
18836877,1792777,2018-04-19,f,
2418606,7200666,2018-09-15,f,
20670634,19432070,2018-04-21,f,
887657,7466328,2018-03-31,f,
14808075,17906469,2019-02-10,f,
14583300,14166849,2018-12-06,f,
6886012,21931125,2019-03-07,f,
12238981,18404197,2018-08-29,f,
9978143,12752584,2018-08-25,t,$570.00
2381487,6792978,2018-06-13,f,
2225371,780505,2018-04-10,t,$135.00
11081983,20281070,2018-06-26,f,
16583386,22029007,2018-03-30,f,
19462067,16793949,2019-01-21,f,
10757459,20978703,2019-02-11,f,
16560828,418716,2018-10-21,f,
10256984,868648,2018-10-09,t,$80.00
5930523,907858,2019-03-04,f,
11726859,20894968,2018-10-03,f,
4042956,12202685,2018-07-12,t,$220.00
282121,22741825,2018-03-31,t,$99.00
20225704,3541379,2018-04-15,t,$85.00
2289795,13661432,2018-07-25,f,
18345139,12584603,2019-01-20,f,
14021115,1274722,2019-02-08,t,$69.00
15973526,8631167,2019-02-05,f,
2878389,20853605,2018-03-07,f,
8389501,19826428,2018-03-30,f,
18943876,23469896,2019-02-23,f,
13816635,15628938,2018-05-22,t,$140.00
10867218,7430295,2018-11-28,f,
5311273,22464853,2018-09-22,f,
18145346,17180415,2018-11-16,f,
10803698,12938568,2018-09-05,t,$223.00
5632024,22994978,2018-12-13,f,
11068595,709169,2018-10-12,t,$250.00
11317077,11100280,2018-12-31,t,$100.00
10276062,886660,2019-02-19,f,
13065664,22743800,2018-11-02,t,$83.00
17576268,1748388,2018-10-20,f,
16137760,13760566,2019-02-02,f,
11048446,9987231,2019-02-19,t,$280.00
18634431,16240870,2018-12-12,f,
9072031,8231321,2018-04-21,f,
7392675,19503618,2018-04-11,f,
10947968,684689,2018-09-29,t,$159.00
17997565,2877464,2018-08-17,f,
11092838,21354980,2018-08-21,f,
9166711,22825206,2018-10-08,t,$195.00
16037619,12213482,2019-02-14,f,
11890537,6844188,2018-05-15,f,
14155428,6787535,2018-03-08,f,
15950851,16356288,2018-03-21,f,
7689552,20619469,2018-10-25,t,$218.00
3458148,12197798,2018-08-23,f,
19228597,14013019,2019-02-04,f,
8088434,13856977,2019-01-10,f,
16020033,1079970,2018-07-29,t,$95.00
1393766,18699109,2018-08-18,t,$50.00
8228266,17049908,2018-10-31,f,
3412946,13146718,2018-07-27,t,$159.00
4881592,705433,2018-09-20,f,
1423692,20612536,2018-08-01,f,
16378189,6975489,2018-12-14,f,
7757224,17550245,2018-05-10,f,
9990945,16412075,2018-07-27,t,$70.00
21431060,22293083,2018-09-16,t,$120.00
91918,20258147,2018-05-10,f,
21118783,15284896,2018-07-04,f,
19797521,6117641,2019-03-07,f,
15843108,406891,2018-05-29,f,
21316091,21747255,2018-12-06,f,
13235343,8658139,2018-12-13,f,
2884002,4723054,2018-10-10,f,
998980,4594984,2018-03-31,f,
11418093,4523058,2018-08-29,t,$98.00
18679940,13822614,2018-04-07,f,
30906,1886579,2018-12-22,t,$180.00
12054815,20796276,2018-04-16,f,
4581438,3519475,2018-10-08,f,
18819206,18402616,2018-08-30,f,
7120851,6727199,2018-12-30,t,$140.00
17476046,545422,2018-08-07,f,
20935645,8349478,2018-09-30,f,
6831341,6782556,2019-01-08,f,
5892941,17162227,2019-02-19,t,$40.00
20400128,14160451,2018-06-01,f,
16542703,5646380,2018-09-01,f,
3405091,19031546,2019-02-28,f,
17483624,16412647,2018-09-02,f,
12510933,8266674,2018-08-18,f,
5983998,6815199,2018-08-31,f,
13007263,13051437,2018-08-22,t,$90.00
16769651,4533813,2018-10-11,f,
6507121,3741525,2019-02-01,f,
12363968,16961557,2018-04-17,f,
6661544,652621,2018-05-18,f,
6254294,5289935,2018-12-20,f,
448260,7081601,2018-10-17,f,
11208102,17344424,2019-01-18,f,
3248013,20810425,2018-06-14,f,
4488957,21119813,2018-05-12,t,$55.00
5403806,10096292,2018-03-25,f,
680548,16591789,2018-07-30,t,$145.00
3398266,6260459,2018-11-05,f,
9773470,23101262,2018-07-01,t,$144.00
11774778,21402085,2018-06-08,f,
4860568,19173585,2018-06-06,f,
5042690,3770456,2018-04-22,f,
117670,17163074,2018-08-12,t,$116.00
13577361,14972166,2018-10-09,f,
6658613,17967070,2018-04-24,f,
3873098,14341446,2018-11-10,f,
19099841,2027105,2018-11-06,t,$60.00
11362136,73551,2018-11-29,t,$85.00
2125841,13546268,2018-09-02,f,
1411958,20673785,2018-09-27,f,
18037204,12924935,2018-03-08,f,
14196281,6874906,2018-04-05,f,
9787715,20097595,2019-02-03,t,$130.00
10457284,1367552,2019-02-01,t,$45.00
4746139,17937097,2018-11-26,f,
19395067,5357530,2018-12-28,f,
2518342,18628959,2018-08-01,t,$35.00
20166349,17674779,2018-08-23,f,
18026475,5742635,2018-07-11,t,$100.00
16650563,6354075,2018-03-14,f,
4388041,4192888,2019-02-25,f,
6327097,15001785,2018-09-02,t,$70.00
16869560,19374889,2018-03-16,f,
2854400,19352459,2018-11-27,f,
20457690,539454,2018-09-17,f,
16526745,13824180,2018-12-04,f,
5894194,23289849,2018-08-28,f,
5752676,3509828,2018-05-26,f,
5996964,6669377,2019-01-04,f,
1550233,20514600,2018-12-19,f,
412064,10442542,2018-03-28,f,
6045694,5517832,2018-08-19,f,
20455808,19836772,2018-09-17,f,
8858415,6059552,2018-12-31,f,
646637,6585893,2018-07-28,f,
11006765,18761427,2018-07-09,f,
5329962,21102640,2018-12-20,f,
3663118,6704161,2018-03-28,f,
12585134,14181777,2018-05-05,f,
12288437,10818445,2018-03-25,f,
16213842,22979625,2018-07-13,f,
16031387,1022400,2019-01-24,t,$80.00
16310632,2172645,2018-07-08,t,$120.00
1405420,11111283,2018-08-20,f,
21035245,19763974,2019-02-01,f,
7249751,10800486,2018-08-22,t,$60.00
17932367,21095600,2018-05-30,f,
20145982,845290,2018-08-23,f,
12205721,6954355,2018-10-18,f,
1144471,19279032,2019-01-25,f,
13138140,13631575,2018-12-19,f,
8061275,19495818,2019-01-12,f,
5508435,10504689,2018-07-27,f,
2934993,20966595,2019-02-07,t,$36.00
16190121,19697471,2018-07-12,f,
21364573,20586516,2019-01-04,f,
21435638,615021,2018-05-28,f,
19930724,7056408,2019-01-10,f,
7585070,13491894,2019-03-02,f,
17352214,3072558,2018-09-14,f,
14620265,8413088,2018-08-04,t,$80.00
7605462,9711976,2018-11-14,f,
10671157,20257438,2019-02-19,f,
21550915,4850672,2019-02-02,t,$91.00
4795434,13517979,2019-01-01,f,
9997797,11409396,2018-11-14,t,$100.00
7896272,18226429,2019-01-09,f,
4498360,13430811,2018-11-28,f,
13413124,1538666,2018-11-05,t,$95.00
19491092,6584901,2018-10-12,f,
12916057,13863605,2018-06-30,f,
1205526,17033967,2018-10-26,f,
17073480,19187637,2018-05-24,f,
12393874,4827214,2018-05-12,f,
18961706,22803721,2018-11-06,f,
21274138,574683,2018-08-06,f,
11461250,1463755,2018-06-29,f,
20188652,4714020,2018-09-28,f,
12581856,11474242,2018-05-05,f,
9993170,23468185,2018-07-14,f,
427327,17756092,2018-06-04,f,
12159124,18104236,2019-02-25,f,
19480553,14038751,2018-09-19,f,
3722980,19852088,2018-03-27,f,
21297138,8491473,2018-10-30,t,$110.00
5539336,5149710,2018-06-27,f,
4961648,17102937,2018-08-16,t,$65.00
20844071,14362511,2019-01-18,f,
9824868,3770778,2018-05-17,f,
8355597,693809,2019-02-17,t,$91.00
6727972,19622408,2018-05-19,f,
13505922,8935192,2018-05-02,t,$110.00
12559406,23160086,2018-09-02,f,
1624702,12258654,2018-12-08,t,$190.00
12208045,22169874,2018-05-03,f,
14327856,12033812,2018-07-21,t,$150.00
18142466,22823575,2018-06-09,t,$140.00
1100083,16698710,2018-04-04,f,
1677371,13394300,2018-06-26,f,
11882655,6022340,2018-10-04,t,$80.00
9650264,17339861,2018-12-18,t,$69.00
10247069,13389863,2019-01-07,f,
4922968,8713585,2018-06-24,f,
11541485,7523412,2018-05-05,f,
10298260,19155882,2018-08-25,f,
12668184,12863528,2018-10-28,t,$65.00
1901326,17615470,2019-01-24,f,
2354929,7187848,2018-04-29,f,
14607013,13385732,2018-11-22,f,
20908110,4409994,2018-09-08,f,
8119127,16876527,2018-08-28,f,
11671001,15177602,2018-05-26,f,
1657785,22559379,2018-04-20,t,$225.00
791205,4261059,2018-06-29,t,$70.00
8951995,3740014,2019-03-02,f,
18220400,16930899,2018-04-05,f,
19957003,20568544,2018-06-17,f,
18578570,13473968,2018-11-27,f,
15997430,23268955,2018-06-09,t,$150.00
3084008,2271158,2018-09-19,t,$81.00
4739185,21559784,2019-02-10,f,
1607261,7489820,2018-07-05,f,
15470599,18905765,2018-12-22,t,$67.00
18768714,13744867,2019-01-18,t,$110.00
54875,3591756,2018-09-07,f,
12329585,15040735,2018-06-25,f,
7223142,20596209,2018-07-11,f,
12666982,17841536,2018-10-11,t,$65.00
101011,14032602,2018-05-07,f,
7415845,6450218,2018-07-14,f,
1719040,22739649,2019-02-06,t,$75.00
20788437,21782527,2018-07-23,f,
7326302,12792434,2019-02-13,t,$65.00
21083786,14582740,2018-05-21,f,
19597150,7781122,2018-05-10,t,$75.00
5378262,21630649,2018-03-19,f,
3260155,7554235,2018-04-01,f,
4477668,12465393,2018-08-07,t,$168.00
9022436,15064971,2018-12-16,t,$85.00
17574679,19566746,2018-05-16,f,
14143285,271825,2018-06-14,f,
9605536,22477871,2018-07-26,t,$120.00
1628106,14122177,2018-08-05,f,
2768277,7273149,2018-06-30,f,
6845848,22347987,2019-02-24,f,
2392483,13683381,2018-06-06,f,
6779787,14942621,2018-06-04,f,
12702099,13922741,2018-11-27,f,
2299710,4905174,2018-08-08,t,$55.00
20006261,8251592,2018-07-04,f,
18858011,16112345,2019-02-22,f,
6974602,15952394,2019-02-28,f,
11388567,862983,2018-05-05,t,$400.00
5068544,3172476,2018-06-23,f,
2820189,18253272,2018-08-03,f,
12051051,20636433,2018-08-08,f,
1150006,2915377,2018-12-13,t,$130.00
21394614,6858020,2018-09-28,f,
11527877,16801478,2018-10-29,t,$60.00
6034254,12720884,2018-09-27,f,
3374446,17834983,2019-02-15,f,
2191526,17958241,2018-12-29,f,
10687939,1496150,2019-01-28,f,
14166238,23618667,2018-06-11,f,
11277563,7066679,2018-06-02,f,
9772150,13897429,2019-03-01,f,
9246820,12494404,2018-04-21,t,$169.00
3503811,8947391,2018-09-11,f,
8663140,11392041,2018-12-29,f,
10225753,11960966,2018-06-02,t,$890.00
14468069,1486635,2018-08-06,f,
10595996,15850421,2019-01-20,t,$133.00
31728,1219422,2018-04-04,f,
13602940,13145109,2018-09-21,f,
6676587,17559202,2019-03-01,f,
6824390,7382903,2018-03-21,f,
11234141,18726223,2018-09-17,f,
8175748,1885680,2018-07-28,f,
5159154,19659064,2018-06-09,f,
7187630,6188949,2018-09-26,f,
12230353,21544685,2018-11-21,f,
12350254,6922660,2018-09-03,f,
11823680,15854036,2018-07-15,f,
766359,12690130,2018-06-23,t,$170.00
10397239,14660199,2018-06-28,t,$89.00
18110350,2374045,2018-10-12,f,
8692126,7588905,2019-02-20,f,
7442222,11177790,2019-01-25,f,
1454670,12182437,2018-04-24,f,
2365294,1301996,2018-09-30,f,
17671828,13889116,2018-03-19,f,
2623923,13188770,2018-05-08,t,$42.00
17982297,7283217,2018-07-15,f,
2813113,5635764,2019-01-09,f,
20783677,10155253,2018-06-23,t,$240.00
10806070,23012885,2019-02-07,f,
7297967,7260663,2018-08-05,t,$98.00
1732363,22225463,2018-12-24,t,$129.00
5710400,6111766,2018-04-01,f,
13224706,21083806,2019-01-14,t,$362.00
17300827,11823300,2018-05-20,f,
2014714,12396126,2018-05-23,f,
2798968,20312702,2018-10-10,f,
13369334,7065488,2018-07-23,f,
210335,20169123,2018-11-18,f,
21747559,20118716,2018-08-28,t,$170.00
9285862,18743165,2018-12-07,t,$130.00
438029,17694679,2019-02-05,f,
19346999,23137887,2018-07-07,f,
13003367,3280858,2018-05-20,f,
4738970,4259398,2018-07-07,f,
20521333,15997137,2018-05-07,t,$150.00
4790156,21551040,2019-01-08,t,$70.00
8373204,17808813,2018-11-23,f,
12083526,8176252,2018-08-01,f,
7218543,13375771,2018-05-08,f,
21866185,23233268,2018-10-27,f,
15103121,19688273,2018-09-10,t,$33.00
933629,6893681,2018-11-11,f,
18891921,9308722,2019-02-24,f,
6769194,19881472,2018-05-27,f,
5290479,13713048,2018-09-20,f,
8633111,16625899,2018-10-15,f,
2048212,21458531,2018-04-17,f,
594995,6573468,2018-11-25,f,
13804985,19866000,2018-04-22,t,$300.00
18358285,2344245,2018-06-15,f,
16828546,1675143,2018-07-29,t,$79.00
10864107,4788415,2018-05-07,t,$100.00
1894412,186896,2018-11-20,f,
8233917,21720933,2018-07-04,f,
4283094,22230144,2018-09-05,f,
1768563,2275575,2018-10-12,t,$220.00
2731317,15386851,2018-11-12,t,$65.00
18542274,17259394,2018-06-06,f,
6076208,22491876,2019-01-12,f,
1238541,7696319,2018-09-02,f,
1563455,12248216,2018-08-21,f,
17694633,4990848,2018-09-23,t,$125.00
7344022,7203876,2018-07-15,f,
4181324,7014218,2018-05-16,f,
3537977,20865813,2018-12-07,f,
3990531,9391042,2018-03-22,f,
3648600,7090323,2019-01-02,f,
8625594,764754,2018-06-01,f,
2334700,16385121,2018-09-26,f,
163007,21319919,2018-08-02,f,
7135835,13538761,2018-08-23,f,
20948329,23544023,2018-05-20,f,
6909914,11321233,2018-10-02,t,$90.00
12024083,22119528,2018-06-27,f,
9236264,1675669,2018-05-07,f,
