CODGEO;LIBGEO;REG;DEP;P14_POP;P09_POP;SUPERF;NAIS0914;DECE0914;P14_MEN;NAISD16;DECESD16;P14_LOG;P14_RP;P14_RSECOCC;P14_LOGVAC;P14_RP_PROP;NBMENFISC14;PIMP14;MED14;TP6014;P14_EMPLT;P14_EMPLT_SAL;P09_EMPLT;P14_POP1564;P14_CHOM1564;P14_ACT1564;ETTOT15;ETAZ15;ETBE15;ETFZ15;ETGU15;ETGZ15;ETOQ15;ETTEF115;ETTEFP1015;Geo Shape;geo_point_2d
77091;Les Chapelles-Bourbon;11;77;398.0;430.0;6.42;32.0;4.0;134.965346535;2.0;1.0;147.12119069;134.965346535;7.09090909091;5.06493506494;106.396039604;140.0;;26954.0;;36.5141868544;27.6384447544;56.65831;269.930693069;11.8217821782;217.717821782;40.0;2.0;1.0;12.0;20.0;5.0;5.0;9.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.848864353, 48.7296426688], [2.8486616415, 48.729689182], [2.8431779017, 48.7316896139], [2.8397949069, 48.7330972126], [2.8345763903, 48.7344230355], [2.8288065488, 48.7350310027], [2.8204391364, 48.7353442995], [2.8188766368, 48.7353950048], [2.8175172038, 48.7353110872], [2.8169980107, 48.7379644762], [2.8165439417, 48.7402581908], [2.813759639, 48.7404499524], [2.8131010946, 48.7428341709], [2.8121194646, 48.7469276537], [2.8117933103, 48.7483670955], [2.8128111355, 48.7482283876], [2.8166312846, 48.7483026704], [2.8252761325, 48.7498410302], [2.8262980477, 48.7501060476], [2.8265731089, 48.7504194412], [2.8310855551, 48.7551747707], [2.834235128, 48.7579799234], [2.8370445684, 48.7587257956], [2.8404683009, 48.7587996719], [2.84379765, 48.7581412144], [2.8488038194, 48.7566627453], [2.8489326671, 48.7558534462], [2.8487264272, 48.755674204], [2.8481093354, 48.7550474361], [2.8467345223, 48.7535256869], [2.8464572646, 48.7529874867], [2.8465022216, 48.7506499885], [2.8482982138, 48.7466876918], [2.8505108753, 48.7452936983], [2.8546832305, 48.7428758341], [2.8575509098, 48.7405264242], [2.8575624101, 48.7353125205], [2.8563219579, 48.7334753193], [2.8558437189, 48.733342528], [2.8520873217, 48.7327299243], [2.8509328319, 48.7327797551], [2.8504572034, 48.7326919164], [2.8499091868, 48.7322451158], [2.8490169991, 48.7313949368], [2.8487388664, 48.7307218171], [2.848864353, 48.7296426688]]]}";48.7436305168, 2.83617012242
77097;Chartronges;11;77;301.0;271.0;8.2;22.0;7.0;105.122773164;4.0;2.0;113.335162544;105.122773164;6.1592920354;2.05309734513;95.8767478726;110.0;;22699.4871795;;32.5591550442;15.0677517373;25.957387;195.844857172;7.21652940976;153.576613486;29.0;6.0;0.0;1.0;19.0;6.0;3.0;5.0;1.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.2465045053, 48.7702558691], [3.2472300791, 48.7697561051], [3.2477902381, 48.7690947887], [3.2518518493, 48.7668800757], [3.2574807294, 48.7650072205], [3.2592576971, 48.7647641367], [3.2735386416, 48.7642115331], [3.2789582547, 48.7661461982], [3.2790305831, 48.7656783419], [3.2772434588, 48.7586186026], [3.2765433836, 48.7574285142], [3.2762096271, 48.7570803173], [3.2760774996, 48.7557602946], [3.2788571939, 48.7546142873], [3.2800859349, 48.7541913883], [3.2801980942, 48.7543071488], [3.2805155103, 48.7538908771], [3.2833469021, 48.753284287], [3.2859688473, 48.7524451839], [3.2858275239, 48.7514759583], [3.2856307192, 48.750308994], [3.2846575679, 48.7446980787], [3.2841660915, 48.7431018863], [3.2835887491, 48.7419654963], [3.283336393, 48.7415721504], [3.2815971892, 48.739320523], [3.2791004792, 48.7388011249], [3.2790614294, 48.7388731698], [3.2732641088, 48.7369771111], [3.2671016953, 48.7356617135], [3.2552714467, 48.7363864479], [3.2465956835, 48.7374273254], [3.2420541196, 48.7380374325], [3.2421141331, 48.7383700959], [3.2425906813, 48.7399664953], [3.2453552177, 48.7434325932], [3.2467067636, 48.7465498749], [3.2481303251, 48.7507633643], [3.2454405334, 48.7534833376], [3.2444386885, 48.7571028027], [3.2462103955, 48.7615575024], [3.2454920867, 48.7644478532], [3.2447184485, 48.7668715188], [3.2447357026, 48.7670693507], [3.2465045053, 48.7702558691]]]}";48.7506901872, 3.26306001513
77087;La Chapelle-Iger;11;77;158.0;161.0;8.73;12.0;3.0;60.0981595092;0.0;1.0;74.2121945969;60.0981595092;9.70339912281;4.41063596491;52.3435582822;60.0;;26067.6190476;;16.7402815977;8.93199351274;14.319709;105.656441718;8.72392638037;93.0552147239;16.0;5.0;2.0;0.0;7.0;1.0;2.0;3.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.9742387957, 48.6690257533], [2.9754609541, 48.6691087622], [2.9795111891, 48.6673699551], [2.9829434778, 48.6651047308], [2.9853080948, 48.6632485365], [2.9862263796, 48.6618049924], [2.9890900031, 48.6617899979], [2.9897688998, 48.6618305344], [2.9957404968, 48.66247492], [3.0024251834, 48.6647272491], [3.0101403733, 48.6631014972], [3.0104757152, 48.6628748011], [3.0145872757, 48.6581098536], [3.0180732554, 48.6523590116], [3.0176367052, 48.6500689977], [3.0173261974, 48.6470593722], [3.0173178593, 48.6464747085], [3.0169106221, 48.6464324912], [3.0047192164, 48.6408837633], [2.9976941397, 48.6377994828], [2.9906957801, 48.6341301111], [2.9903538341, 48.6339070094], [2.9899533985, 48.634403497], [2.989352066, 48.6350807635], [2.9888132326, 48.6353532605], [2.9838780036, 48.6377183596], [2.9792623689, 48.6373389596], [2.9777734301, 48.6376166341], [2.9775059489, 48.6378873308], [2.9750317714, 48.6407777995], [2.9744784376, 48.6426792007], [2.973687024, 48.6455771744], [2.9717429515, 48.6536585796], [2.9723929402, 48.656801509], [2.973220552, 48.6579206468], [2.9732910155, 48.658189606], [2.9714711316, 48.6591885018], [2.9699188921, 48.6597808742], [2.9736056178, 48.661649056], [2.974490749, 48.6675416846], [2.9743027541, 48.6687559267], [2.9742387957, 48.6690257533]]]}";48.6513875573, 2.99285088309
77090;La Chapelle-Saint-Sulpice;11;77;236.0;205.0;6.37;18.0;3.0;80.7368421053;1.0;2.0;94.7368421053;80.7368421053;9.0;5.0;74.5263157895;81.0;;22202.3809524;;15.6385716155;6.05897548551;10.806221;154.228070175;12.4210526316;126.280701754;15.0;1.0;2.0;1.0;9.0;3.0;2.0;4.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.1655841123, 48.5727320837], [3.1670785599, 48.5729458846], [3.1718608303, 48.5729552651], [3.1845312781, 48.571554593], [3.187887249, 48.5692348153], [3.1898093272, 48.5666428727], [3.1912365429, 48.5666522812], [3.1913863349, 48.5646181642], [3.1931298516, 48.5548525142], [3.196599286, 48.5484887583], [3.1968631482, 48.5480376423], [3.1965903224, 48.5479049587], [3.1872350258, 48.5429832607], [3.1842420387, 48.5421054636], [3.1841152369, 48.5426453982], [3.1837884111, 48.5433223755], [3.1835906853, 48.5437283838], [3.1833264159, 48.5440895161], [3.1826608835, 48.5447688102], [3.1817906074, 48.5454043348], [3.1801122779, 48.5462704673], [3.1786336395, 48.546910486], [3.1751344981, 48.5482479385], [3.1699919604, 48.54841912], [3.1640125393, 48.5513375861], [3.1595006755, 48.5571674389], [3.1593009441, 48.5574384719], [3.1589737056, 48.5581153728], [3.1586548926, 48.5593400878], [3.1587937967, 48.5595638907], [3.1630326359, 48.5621416641], [3.1641286486, 48.5628894811], [3.1661993026, 48.5654008418], [3.1666837866, 48.5660271479], [3.1665464845, 48.5693088805], [3.1656484653, 48.5725071088], [3.1655841123, 48.5727320837]]]}";48.5583423771, 3.17843931628
77182;La Ferté-Gaucher;11;77;4786.0;4292.0;17.32;364.0;369.0;2007.22917566;72.0;68.0;2327.50818478;2007.22917566;41.2335251271;279.045483999;806.8565674;2002.0;44.5054945055;17108.0;19.993571199;1927.73954808;1724.02642972;1776.721211;2735.20171592;433.165012228;2025.07121278;375.0;13.0;15.0;38.0;249.0;96.0;60.0;114.0;25.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.2801980942, 48.7543071488], [3.2800859349, 48.7541913883], [3.2788571939, 48.7546142873], [3.2760774996, 48.7557602946], [3.2762096271, 48.7570803173], [3.2765433836, 48.7574285142], [3.2772434588, 48.7586186026], [3.2790305831, 48.7656783419], [3.2789582547, 48.7661461982], [3.2789448899, 48.7661911993], [3.2778962047, 48.769822711], [3.2778108287, 48.7703985227], [3.2775925442, 48.7748941986], [3.2807356473, 48.7796536207], [3.2851036502, 48.7840574666], [3.2913609535, 48.7912671099], [3.2935337487, 48.7949564375], [3.2985151813, 48.8031310959], [3.3000285927, 48.8053982146], [3.3020686233, 48.8101723116], [3.3042119209, 48.8160100355], [3.3042316183, 48.8163517422], [3.3041014674, 48.8173863368], [3.3038954165, 48.8180173112], [3.3020129945, 48.8214935991], [3.2991313962, 48.8220287639], [3.294169403, 48.8229485221], [3.2908245049, 48.8239630804], [3.2912986188, 48.824472759], [3.291864868, 48.8248940742], [3.2926470121, 48.8251934458], [3.2937577578, 48.8257932885], [3.2930589545, 48.8274803872], [3.2945191002, 48.8277106314], [3.3039162206, 48.8278957698], [3.3071018732, 48.8266708096], [3.3185546517, 48.8237934983], [3.3211294945, 48.823889138], [3.3261647594, 48.8238566241], [3.327061449, 48.8237138756], [3.3277369906, 48.8234925835], [3.3285888443, 48.8231529875], [3.3288188464, 48.8231244753], [3.3287971129, 48.8227018378], [3.3282748836, 48.8217445587], [3.3280133456, 48.8215222359], [3.3276688439, 48.821318127], [3.3259547329, 48.817712787], [3.3259239206, 48.8147440803], [3.3283668142, 48.8108224651], [3.3283881506, 48.8105346095], [3.327940461, 48.8105835047], [3.3273938324, 48.8104896702], [3.3266408056, 48.810270486], [3.3258056475, 48.8099813703], [3.3250600418, 48.8094212961], [3.3244917937, 48.8089137983], [3.3232319504, 48.8077642225], [3.3226905803, 48.8071936871], [3.3193280023, 48.8035090064], [3.3173147457, 48.8006678556], [3.3172930053, 48.8002272205], [3.3184050834, 48.7993015057], [3.318457952, 48.7992644905], [3.3186603521, 48.7991911018], [3.3222160841, 48.7987120956], [3.3224881841, 48.7986834812], [3.3240836226, 48.7988860221], [3.3277741502, 48.796904527], [3.3336299241, 48.7929634376], [3.3332674161, 48.7924715887], [3.3330727594, 48.7922580789], [3.3326854888, 48.7919371793], [3.3321347216, 48.7915915503], [3.3304478716, 48.7908956086], [3.3294227255, 48.7906520083], [3.3272833813, 48.7905022934], [3.3244015518, 48.7911217301], [3.3201333286, 48.7905306548], [3.3139519528, 48.7868613849], [3.3129751153, 48.7862496681], [3.3125141062, 48.7856329975], [3.3121235735, 48.7847373313], [3.3117290964, 48.7836348147], [3.3146482516, 48.7804469287], [3.3205921186, 48.7772517828], [3.3169394686, 48.7725136307], [3.3159852029, 48.7683996194], [3.3160939365, 48.7677067947], [3.3170115625, 48.7644449363], [3.3176668749, 48.7616892242], [3.3177444395, 48.7607986078], [3.3179002695, 48.7589103415], [3.317528101, 48.7572141514], [3.3176931581, 48.756619204], [3.3169990083, 48.7565526936], [3.3159903296, 48.7564357456], [3.3076160659, 48.7566033139], [3.3016339502, 48.7571465248], [3.2962734958, 48.760587576], [3.2829055871, 48.7566859931], [3.2821359899, 48.7562426076], [3.2810982138, 48.755253009], [3.2801980942, 48.7543071488]]]}";48.7882778197, 3.30428262671
77211;Grandpuits-Bailly-Carrois;11;77;1015.0;977.0;24.5;59.0;24.0;386.062187582;15.0;8.0;416.688450208;386.062187582;12.0648913376;18.5613712886;327.356854934;348.0;;21618.3870968;;925.865461857;887.127991711;820.176855;681.628466908;56.7153213716;517.412852773;71.0;11.0;7.0;7.0;38.0;7.0;8.0;21.0;5.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.951952354, 48.5954940885], [2.9526982077, 48.5954898895], [2.9564963354, 48.5958295587], [2.9583621217, 48.5960892884], [2.9713783037, 48.5980657803], [2.9806734045, 48.6017421892], [2.9859274688, 48.6019552124], [2.9877570839, 48.6018555681], [2.9879605121, 48.6018996652], [3.0024763205, 48.5975933486], [3.0141583704, 48.5933827662], [3.0149028203, 48.593334101], [3.0186983694, 48.593356953], [3.0220857561, 48.5933824589], [3.0334160825, 48.59439538], [3.0356758315, 48.5932109506], [3.0350896011, 48.5925769599], [3.0347408004, 48.5900727823], [3.0345211008, 48.5859035326], [3.0347059441, 48.5845343937], [3.0324687878, 48.5844135884], [3.0288311483, 48.581917425], [3.0308307311, 48.5793883347], [3.0305581631, 48.5792552739], [3.0190607134, 48.5755012086], [3.0122482742, 48.5725741073], [2.9998278551, 48.5715744492], [2.9914797251, 48.5702275319], [2.9811601207, 48.5683067229], [2.9769148711, 48.5656325314], [2.9738420561, 48.5635368544], [2.9739424211, 48.5606592251], [2.9726928656, 48.5581941803], [2.9712700539, 48.5580661091], [2.9683824022, 48.5578773706], [2.9628457673, 48.5592601772], [2.9571334324, 48.5613622999], [2.9578061719, 48.5674047879], [2.9400092259, 48.5659254912], [2.9396703925, 48.5659271189], [2.9400116791, 48.5661503786], [2.93941914, 48.56754707], [2.9381610398, 48.5701146165], [2.9349858115, 48.5707605936], [2.9315910356, 48.5713173051], [2.9288827862, 48.5713391053], [2.9259414309, 48.5742122398], [2.9234197212, 48.5781991917], [2.9230394834, 48.5804927605], [2.9211060398, 48.5833340191], [2.9204281454, 48.5833380654], [2.9204996616, 48.5835620967], [2.9311575825, 48.5896639511], [2.9465816503, 48.5947370996], [2.9477067624, 48.5951648728], [2.9502573607, 48.595367459], [2.951952354, 48.5954940885]]]}";48.5822211075, 2.97645276212
77223;Gurcy-le-Châtel;11;77;574.0;550.0;12.59;44.0;13.0;215.25;5.0;3.0;261.316666667;215.25;33.6162162162;12.4504504505;175.388888889;203.0;;22326.8;;140.643187642;114.534397713;105.11173;371.704861111;24.9131944444;288.993055556;39.0;5.0;1.0;3.0;24.0;4.0;6.0;6.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.0625652097, 48.4824733269], [3.0625004193, 48.4826092013], [3.0622845996, 48.4866107479], [3.0614595205, 48.4904371766], [3.0607535817, 48.4932280918], [3.0604931968, 48.4939488014], [3.0601577455, 48.4941306902], [3.0592053298, 48.4969100178], [3.0612074079, 48.5005523541], [3.0639246084, 48.5031444431], [3.0620381634, 48.5071027319], [3.0574712828, 48.5140696105], [3.0574839556, 48.5145139978], [3.060271437, 48.5153447295], [3.0616932596, 48.5119777634], [3.0634848433, 48.5100139273], [3.0656561207, 48.5086534741], [3.0677360009, 48.5078930561], [3.0699809529, 48.5071082152], [3.0757308936, 48.5054566455], [3.0803732802, 48.5047879007], [3.086926548, 48.5054714726], [3.0887527575, 48.5054602272], [3.0886727205, 48.5045615979], [3.0886362193, 48.502988243], [3.0885779498, 48.4989428234], [3.0941108524, 48.4933250967], [3.1018004737, 48.487386799], [3.1047341484, 48.4845352079], [3.1066127167, 48.482013745], [3.1066529669, 48.4791799495], [3.1043572286, 48.478725888], [3.1028804071, 48.4784114142], [3.101086652, 48.4779226683], [3.1002942451, 48.4774672388], [3.0963810323, 48.4736660302], [3.0961749763, 48.4734430938], [3.0962395858, 48.4732622196], [3.0965686242, 48.4726763055], [3.096968154, 48.4721703981], [3.0979045323, 48.4715345036], [3.0988361537, 48.4705396597], [3.0994355416, 48.4698617505], [3.1002978528, 48.4687320097], [3.1006929305, 48.4680551651], [3.1010862988, 48.4671983972], [3.1012169112, 48.4668834205], [3.1018606936, 48.4647210916], [3.1020480629, 48.4636863705], [3.1020432182, 48.4632815465], [3.101499102, 48.4631056877], [3.0974881762, 48.461513125], [3.096604257, 48.4611593975], [3.0898624569, 48.4585953758], [3.0836736817, 48.4606213464], [3.0816567978, 48.4613982228], [3.0801794189, 48.4620820406], [3.077161365, 48.4637186466], [3.07662623, 48.464081539], [3.0704166051, 48.4685708681], [3.0616181767, 48.4745626774], [3.0627676851, 48.4775280857], [3.0674011111, 48.4801065187], [3.0674025797, 48.4801964785], [3.0629696436, 48.4823363733], [3.0625652097, 48.4824733269]]]}";48.4839574123, 3.08098041613
77214;Gressy;11;77;883.0;924.0;3.34;39.0;18.0;330.0;7.0;5.0;346.045714286;330.0;3.00857142857;13.0371428571;296.0;326.0;;32128.5714286;;149.625684347;122.494487172;173.488185;578.0;29.0;432.0;65.0;1.0;1.0;3.0;49.0;11.0;11.0;7.0;3.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.6721801265, 48.9763892535], [2.6723842351, 48.976298989], [2.6734042544, 48.9757118757], [2.6754418103, 48.9742678464], [2.6758494739, 48.9739524193], [2.6759164411, 48.9737277924], [2.6772468342, 48.9684573733], [2.6767421302, 48.9652772098], [2.6743840793, 48.9599491218], [2.6745479902, 48.9568885382], [2.6745836022, 48.9566530324], [2.6734356934, 48.9567919924], [2.6581884844, 48.956342138], [2.6554515401, 48.9557929576], [2.653199627, 48.9556192053], [2.6532011645, 48.9557981601], [2.653066608, 48.9561134068], [2.652658886, 48.956437754], [2.652318266, 48.95652849], [2.6495926807, 48.9601777887], [2.6499141794, 48.9651623282], [2.6506694766, 48.9659693503], [2.6581568718, 48.9738214709], [2.6592531498, 48.9745376813], [2.6598011082, 48.9747163853], [2.660825333, 48.9747579528], [2.6619843018, 48.9746650066], [2.6638268542, 48.9744804469], [2.6638935834, 48.9743007876], [2.6669814073, 48.9748309545], [2.6712892781, 48.9759875576], [2.6721801265, 48.9763892535]]]}";48.9653149925, 2.66404346082
77216;Grez-sur-Loing;11;77;1413.0;1399.0;12.97;80.0;53.0;576.0;18.0;7.0;676.0;576.0;62.0;38.0;474.0;563.0;;23748.3333333;;242.237968652;176.743149416;241.401649;912.0;59.0;684.0;135.0;1.0;9.0;19.0;93.0;25.0;13.0;26.0;5.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.6446613257, 48.2843855829], [2.6423423232, 48.2911797669], [2.6437642239, 48.2922547496], [2.6479741943, 48.2978187443], [2.6475965067, 48.2982404971], [2.6521153629, 48.3031124418], [2.6638405082, 48.3140042706], [2.6681831653, 48.319246623], [2.6702572966, 48.3247308202], [2.6707580026, 48.329233502], [2.6735312711, 48.3306645307], [2.6741413507, 48.3310674841], [2.6742093339, 48.3312017286], [2.6755806306, 48.3304776239], [2.6794503654, 48.3284808964], [2.6880372497, 48.3240826185], [2.696247377, 48.32020368], [2.6971995757, 48.3197697544], [2.6981310218, 48.3196587681], [2.716532025, 48.3197807322], [2.7182189319, 48.3199098203], [2.7239925019, 48.3214844346], [2.7246899723, 48.3199331424], [2.7251555608, 48.3191226764], [2.7253441228, 48.3173686576], [2.7243111831, 48.3165295151], [2.7223628354, 48.3150917032], [2.7192507646, 48.3136124151], [2.7191578924, 48.3135753061], [2.7176302472, 48.3132135816], [2.7067673439, 48.3111708854], [2.7004492536, 48.3138515445], [2.6989019646, 48.314351465], [2.6971520039, 48.314670902], [2.6968161249, 48.3146727414], [2.6958016595, 48.3142256748], [2.6948532528, 48.313554738], [2.6908549547, 48.3083259445], [2.6902613907, 48.3044492536], [2.691315524, 48.3006182454], [2.6919204574, 48.3004812627], [2.6929277329, 48.3000286149], [2.6936658112, 48.299487088], [2.6938658699, 48.2991717987], [2.6942502656, 48.2952076545], [2.6941975961, 48.2940603525], [2.6934401264, 48.2919233118], [2.6926682258, 48.2915776088], [2.6917937389, 48.2917147939], [2.674066213, 48.2902385017], [2.6663175698, 48.2898561069], [2.6652395317, 48.2897693857], [2.6629460398, 48.2893705868], [2.6610562757, 48.2888820264], [2.6486381359, 48.2850038895], [2.6446613257, 48.2843855829]]]}";48.3066567124, 2.67737550721
77207;Gironville;11;77;158.0;188.0;13.71;4.0;4.0;62.8074534161;1.0;2.0;76.1541200828;62.8074534161;4.10666666667;9.24;53.9751552795;64.0;;20256.5;;27.7325409978;9.08657826486;20.509148;106.968944099;8.83229813665;81.4534161491;19.0;9.0;0.0;5.0;4.0;0.0;1.0;1.0;1.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.5375094276, 48.1405170757], [2.5368375947, 48.1404730473], [2.5326127452, 48.1423685523], [2.5313386483, 48.1432246473], [2.5302676796, 48.1442156136], [2.5290613857, 48.1448469928], [2.5265474604, 48.1461551992], [2.5200926301, 48.1495044223], [2.5146674306, 48.1522276407], [2.5064587421, 48.1563022509], [2.5063243383, 48.156437564], [2.5064598345, 48.1566171981], [2.5073358655, 48.1574253115], [2.5103019905, 48.1602532382], [2.5165293744, 48.1662456933], [2.5168419783, 48.166627601], [2.5168430224, 48.1668075711], [2.5137027692, 48.1722971203], [2.5097551292, 48.1778776995], [2.5104457004, 48.1834963469], [2.5129645377, 48.1929791262], [2.5155209358, 48.1933351694], [2.5184138287, 48.1936898302], [2.5202972613, 48.1939125506], [2.5208146263, 48.1910316508], [2.5263424533, 48.1916775224], [2.5315131783, 48.1901171768], [2.5339047299, 48.1885654634], [2.5333679475, 48.1827640282], [2.5322036361, 48.1773461056], [2.5343415118, 48.1735231134], [2.5370866549, 48.1692903364], [2.5438082002, 48.1690096638], [2.5547544066, 48.1676585302], [2.5546984064, 48.1671211228], [2.5545430059, 48.1662486046], [2.5534495801, 48.1617777257], [2.5504266454, 48.1538081335], [2.5533747403, 48.1518576878], [2.5552896046, 48.1518604207], [2.5604646321, 48.1521200663], [2.5654355727, 48.1520205991], [2.5669135802, 48.1518379674], [2.5687026121, 48.1461692517], [2.570559954, 48.1408156816], [2.5673361708, 48.1409568758], [2.5557147778, 48.1409568756], [2.5438922924, 48.1410449377], [2.5419451024, 48.1410940837], [2.5381145999, 48.1406508238], [2.5375094276, 48.1405170757]]]}";48.1625775107, 2.53337155852
77212;Gravon;11;77;148.0;138.0;7.55;9.0;9.0;68.5369127517;3.0;2.0;119.944912752;68.5369127517;45.36;6.048;65.5570469799;72.0;;27006.6666667;;4.96644295302;0.993288590604;6.088235;88.4026845638;4.96644295302;66.5503355705;12.0;1.0;0.0;0.0;9.0;4.0;2.0;3.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.1168313385, 48.3754073159], [3.1168329887, 48.375542266], [3.1135434018, 48.3811918339], [3.1098318115, 48.3894885068], [3.1058427163, 48.3980929434], [3.1060000505, 48.398399588], [3.108873592, 48.3977213372], [3.1093907735, 48.3976021057], [3.1115953425, 48.3987606169], [3.113319504, 48.4001363649], [3.1139766247, 48.4022409424], [3.1158111203, 48.4039413216], [3.1175732704, 48.4052611867], [3.1250505226, 48.4085831705], [3.1259307233, 48.4088017553], [3.1272837655, 48.4089730449], [3.1275145125, 48.4071689852], [3.1308594036, 48.4063187637], [3.1322403774, 48.406332526], [3.1358672871, 48.4006794609], [3.1380666093, 48.3908210866], [3.1384289089, 48.3893883907], [3.1398148097, 48.3807517064], [3.139722604, 48.3770541435], [3.1392730704, 48.373547723], [3.1394692675, 48.3731867204], [3.1398647131, 48.3725996624], [3.1384254668, 48.3721713046], [3.1350334091, 48.3705872797], [3.1324636585, 48.3694592787], [3.1284503003, 48.3682023407], [3.1256940381, 48.3680199613], [3.1224643517, 48.3686261309], [3.1224674711, 48.3688060644], [3.1191568302, 48.373054138], [3.1183607015, 48.3739132306], [3.1169649276, 48.3753613005], [3.1168313385, 48.3754073159]]]}";48.3882481963, 3.12519189433
